date,year,time,prelim_data,site,block,treatment,site_type,wetland_id,pair_id,temp,water,wind,species,method,in_wetland,25m,50m,total
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,PIWO,a,0,1,,1
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,BLJA,a,0,,1,1
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,NOMO,a,1,1,,1
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,DOWO,a,0,1,,1
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,EAWP,a,0,,1,1
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,BHNU,a,0,2,,1
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,NOCA,a,0,,1,2
06/13/2024,2024,6:40,0,HH13,1,cut-leave,wetland,HH13,UP3,72,no,0,BLGR,a,0,,1,1
06/13/2024,2024,6:55,0,HH46,7,control-open,wetland,HH46,UP46,72,no,0,TUTI,a,0,,1,1
06/13/2024,2024,6:55,0,HH46,7,control-open,wetland,HH46,UP46,72,no,0,NOMO,a,0,,2,1
06/13/2024,2024,6:55,0,HH46,7,control-open,wetland,HH46,UP46,72,no,0,NOBO,a,0,,1,2
06/13/2024,2024,6:55,0,HH46,7,control-open,wetland,HH46,UP46,72,no,0,COYE,a,0,,1,1
06/13/2024,2024,6:55,0,HH46,7,control-open,wetland,HH46,UP46,72,no,0,CARW,a,0,,1,1
06/13/2024,2024,6:55,0,HH46,7,control-open,wetland,HH46,UP46,72,no,0,EATO,a,0,,1,1
06/13/2024,2024,6:55,0,HH46,7,control-open,wetland,HH46,UP46,72,no,0,SUTA,a,0,,1,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,BLJA,a,,,1,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,EATO,a,,1,,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,INBU,a,,1,,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,OROR,a,,,1,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,BACS,a,,1,,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,COYE,a,,,1,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,BLGR,a,,,1,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,NOCA,a,,,2,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,TUTI,a,,,1,2
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,BGGN,a,,,1,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,PIWA,a,,,1,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,CHSP,a,,,1,1
06/13/2024,2024,7:15,0,UP02,4,none,upland,UP02,HH02,73,no,3.4,EAKI,v,,2,,1
06/13/2024,2024,7:30,0,HH22,2,hack-squirt,wetland,HH22,UP22,73,no,0.8,NOCA,a,0,,1,2
06/13/2024,2024,7:30,0,HH22,2,hack-squirt,wetland,HH22,UP22,73,no,0.8,CARW,a,0,,1,1
06/13/2024,2024,7:30,0,HH22,2,hack-squirt,wetland,HH22,UP22,73,no,0.8,BGGN,a,1,1,,1
06/13/2024,2024,7:30,0,HH22,2,hack-squirt,wetland,HH22,UP22,73,no,0.8,SUTA,a,0,,1,1
06/13/2024,2024,7:30,0,HH22,2,hack-squirt,wetland,HH22,UP22,73,no,0.8,EATO,a,0,,2,1
06/13/2024,2024,7:45,0,UP49,3,none,upland,UP49,HH49,75,no,0,NOCA,a,,3,,2
06/13/2024,2024,7:45,0,UP49,3,none,upland,UP49,HH49,75,no,0,CARW,a,,,1,3
06/13/2024,2024,7:45,0,UP49,3,none,upland,UP49,HH49,75,no,0,EATO,a,,,2,1
06/13/2024,2024,7:45,0,UP49,3,none,upland,UP49,HH49,75,no,0,RBWO,a,,1,,2
06/13/2024,2024,7:45,0,UP49,3,none,upland,UP49,HH49,75,no,0,BACS,a,,1,,1
06/13/2024,2024,7:45,0,UP49,3,none,upland,UP49,HH49,75,no,0,BHNU,a,,2,,1
06/13/2024,2024,8:00,0,HH07,4,cut-leave,upland,HH07,UP07,75,no,0,PIWA,a,0,1,2,2
06/13/2024,2024,8:00,0,HH07,4,cut-leave,upland,HH07,UP07,75,no,0,EAWP,a,0,,2,3
06/13/2024,2024,8:00,0,HH07,4,cut-leave,upland,HH07,UP07,75,no,0,NOCA,a,0,,1,2
06/13/2024,2024,8:00,0,HH07,4,cut-leave,upland,HH07,UP07,75,no,0,CARW,a,0,1,,1
06/13/2024,2024,8:00,0,HH07,4,cut-leave,upland,HH07,UP07,75,no,0,EATO,a,0,1,,1
06/13/2024,2024,8:00,0,HH07,4,cut-leave,upland,HH07,UP07,75,no,0,COYE,a,0,,1,1
06/13/2024,2024,8:00,0,HH07,4,cut-leave,upland,HH07,UP07,75,no,0,GCFL,a,0,,1,1
06/13/2024,2024,8:00,0,HH07,4,cut-leave,upland,HH07,UP07,75,no,0,YBCH,v,1,1,,1
06/13/2024,2024,8:15,0,HH34,1,control-closed,wetland,HH34,UP34,76,no,,COYE,a,0,1,,1
06/13/2024,2024,8:15,0,HH34,1,control-closed,wetland,HH34,UP34,76,no,,BACS,a,0,,1,1
06/13/2024,2024,8:15,0,HH34,1,control-closed,wetland,HH34,UP34,76,no,,BLJA,a,0,,1,1
06/13/2024,2024,8:15,0,HH34,1,control-closed,wetland,HH34,UP34,76,no,,RBWO,a,0,1,,1
06/13/2024,2024,8:15,0,HH34,1,control-closed,wetland,HH34,UP34,76,no,,GCFL,a,1,1,,1
06/13/2024,2024,8:15,0,HH34,1,control-closed,wetland,HH34,UP34,76,no,,NOMO,a,0,1,,1
06/13/2024,2024,8:15,0,HH34,1,control-closed,wetland,HH34,UP34,76,no,,EABL,v,1,3,,1
06/13/2024,2024,8:15,0,HH34,1,control-closed,wetland,HH34,UP34,76,no,,TUTI,v,1,4,,3
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,CARW,a,,1,1,4
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,CHSP,a,,1,1,2
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,COYE,a,,1,,2
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,BACS,a,,3,,1
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,EATO,a,,,1,3
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,HOFI,a,,,1,1
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,BLJA,a,,,1,1
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,EAWP,a,,,1,1
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,BHNU,a,,1,,1
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,SUTA,a,,,1,1
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,BLGR,a,,,1,1
06/13/2024,2024,8:35,0,UP05,4,none,upland,UP05,HH05,76,no,0,NOCA,a,,,1,1
